id,odai_photo_file_name,text,is_laugh
sv4c1ezdl,vlsenzjh9a.jpg,let it go〜  let it go〜,0
ui0nccl5b,7hoqg95wry.jpg,土俵の塩がタダと知り夢中でかき集めてたら、珍歩子丸が金星を挙げ座布団が大量に飛んできた,0
kxfa3wied,tap8iaoxuw.jpg,「納豆にめんつゆは愚の骨頂！」と演説してたら、マヨネーズ派から『そうだ！』の声が上がったので「それも無い」と忠告しておく,1
nje7pvpkc,eco7j5sg2s.jpg,列車で旅行中に「荷物は棚に上げて下さい」とアナウンスが流れたので、お荷物の嫁を上げる,0
qpai83fam,a05gxqaugu.jpg,ちょっと渋谷のバカ共に分からせてくる,0
i7h3glmsv,hucvf5ptfk.jpg,壇蜜をテレビで見てから息子の様子がおかしい・・,1
fdjkwezx2,jxpu80ktnh.jpg,今週のびっくりどっきりメカが帰っていく,1
x656q5nbw,uj2mzbzp1x.jpg,「おいハゲ！金返せ！」と言って来た借金取りに飛びかかろうとした、ペットのオオクワガタを必死で止める,1
arhujkebj,jhfdmfjmm2.jpg,こんばんは。元 板東英二です,0
8srodxmbu,bzakydvtz3.jpg,「大阪からの転入生の山田くん、きっと皆を笑わせてくれるよー！では山田くん、どうぞ！」で、開きかけた扉が少し閉じられた。,1
bsoo5jc3q,pk11ppvfbq.jpg,1人が2人。そして2人が4人に。知らなかった方とこうして繋がれるって本当に素敵な事ざますね,0
5sgsjcnf2,3lwe3v01rd.jpg,赤「コロッケ揚げたて…」        白「どこっ？」,0
rbzyiyfce,hn9npo2wyb.jpg,下敷きが取れない,1
phvi3hykd,b2duk8jua5.jpg,0円生活って、聞いてないですよ！！,0
ha8rthmku,9ovrptfyl6.jpg,ファミコンの間,0
slwx95zsg,gp7cwlyzpj.jpg,あたしってそんなにキツいにほひ？,0
m3mxuwf9g,wl01up65ex.jpg,完全に勘違いしてるタイプのネコの自撮り,0
eo6lpkh2g,5uiz58thmy.jpg,「好きなだけとり放題！」のチラシを見て来たら鳥だったのでブチ切れてる家族の所に来た、1匹の小鳥が家族の笑顔を取り戻した,0
sl5itzdga,gm17q00ght.jpg,先回りして上司のボールを林に打ち込む,1
dlwbquttl,kgeeutz8fi.jpg,でも、お高いんでしょ〜？オーディション最終選考,1
vqmzm0rya,sb6oswqjk2.jpg,マイクくさっ！,0
thnhsa9fz,buvvl5i2o7.jpg,名古屋城が好きでたまらない,0
ooyiocdmh,ulpn2yfyzx.jpg,この串なんの串気になる串～♪見た事も～ない肉だったから♪食ったことの～ない～味がするでしょう♪,1
cdyc3hlcc,uhcfkzahyi.jpg,今俺の顔3度目だけど、まだやる？,1
kp7du2l4a,jmqhev1llq.jpg,面接官に同じ電車に乗ってて俺が席を譲ってやらなかったばあさんが居る,1
lo1ptjbyg,a7em4kuktu.jpg,公園で交際３年目っぽいカップルを見つけるたびに『てんとう虫のサンバ』を奏でて結婚を促す市役所の少子化対策部長,1
ugydxsmze,fjcbanp5gf.jpg,副店長のサカグチと申します。とりあえず奥へどうぞ。,0
9xu9oru9a,3r6ppgjgts.jpg,th,1
8el0bcf9o,ywmzidwsl8.jpg,号泣,1
dpf7dlytd,imzpehl40n.jpg,頼むフードファイター小林と戦わせてくれ,0
cxtpd29eu,dql93yiif5.jpg,「きみ、私が見えるのかね？」『…あんたこそ、オレがみえるのか？』,0
cxwnmgiek,riqypb9vkr.jpg,「だまれ帰れぇぇぇぇぇ」,0
3nqfs94gb,nq4hisi3lu.jpg,酔っ払いの叔母さんをフルシカト,0
r9qspuw2l,2fpzoygpzk.jpg,左からスノボーで移動してきた人と目があった瞬間,0
f1brrry7o,towlovj3ah.jpg,チャント・ハキダセヤ(1852～1891),0
mhuw54x2b,ajft6c4sye.jpg,PS/2マウス,0
s7lzx8jh7,3hwocnl6sp.jpg,次の貞子は１６時からです,1
x44flfs9t,28qpdbqlul.jpg,アヴェマリアと賛歌するべきか...,0
qnblydqid,sygtni5t4h.jpg,俺が歌う時に限って注文した飲み物が届く,0
q2qw3ejqs,av4dcshkng.jpg,まーきのっ,0
wii558zx2,f3llcmibhj.jpg,イチャイチャしてたら、子供が起きたから、        緊急回避,1
ze2hhfego,6oid9knjg4.jpg,カメラのレンズがピンボケだ。コンタクトレンズを貼ってみよう。やはりボケている。,0
zm5ywciwj,fn46ddaiqc.jpg,ビっちキてムチという暗号,0
cia4ddyfo,m0ytiuwllu.jpg,正露丸の効果を高める人々,1
g92w72hk5,x1al41d66o.jpg,「あっ、俺も誓います」,1
ywy8vpf3c,5ayqz2lnyy.jpg,背後霊の方が濃い,1
edcob7n3m,vgjsppw7d5.jpg,「丸い形が2つ…。そして山のような曲線…車だ。そこには車が描かれている、間違いない」「先生……白紙です」,0
mrwkqhnls,qyxgvra9vs.jpg,にゃんだバカヤロー,0
2goznsile,a28jqif5ou.jpg,手錠をかけられてパトカーに乗る直前、「そうそう、言い忘れたけど…仕掛けた爆弾はもう１個あるのよ」とか言い出す犯人,1
4j44ctrvp,nvlgrxmqqd.jpg,本物はあちらで～す。 私達は、そっくりさんで～す。 ,0
5usmi67jh,hmrhngfk2o.jpg,紙がないので,0
eriochnnd,05u2r8qurg.jpg,プレデター「俺も輪に入りたい…」,0
2jrmxgbvq,tjy6xc6oar.jpg,今年のクリスマスも独身の姉がやって来た,1
z6ipg9vcv,n1y0vepbnb.jpg,あー花瓶が割れてるー（棒）,0
hljtpzvkg,tccfyxzyge.jpg,助けて頂いた食虫植物です！さあ貴方もお入り下さい！,0
ftgq5mlkt,y7qecdbom7.jpg,結婚生活で大切な三つの袋…それは[給料袋][堪忍袋][金玉袋],0
ubqn6umnw,tplxmkwgaq.jpg,彼女とデート中、親が事あるごとに点数つけてくる,1
fsbdbxfxk,wanogjcskg.jpg,ツーロ・デ・フラツク,0
e6ym97qbb,ivihobil5e.jpg,オナラをしてしまいみんな注目しているのでとりあえず手を上げるフリして匂いを確認,0
5ir8xeni1,rifqy8lm3t.jpg,おおっ〜と！今の純粋無垢なフェアプレーに対して森へパスポートだ！素敵な冒険が始まるのか⁈,1
954pwbdwl,ortdli7al3.jpg,おい、そこのネコ。来年の干支は譲らねえからな。,0
b5ia0oh9f,hofjwxdljr.jpg,松岡修造との握手会ハンパねぇ…,1
t6g0nruzg,fgmyf1rsrv.jpg,「本マグロを捕まえてくる！」と言って海中に泳ぎ出た船長をソナーで確認したら、妥協してイワシを追ってたので魚雷を撃ち込む,1
gbsypxf1r,6manrrqb05.jpg,すいません。なんで私だけここから水が吹き出してくるのですか？,0
teg6clnwh,ue2mmvogyf.jpg,チャリラッシュ...疲れたろう？僕もなんだか眠いんだ...,1
lwki54b1k,sdcdxbnvey.jpg,最近、心の葛藤をしてくれないので、ヒマをもて余す天使と悪魔,1
uq3ieomui,gpiazehsrj.jpg,幼稚園で息子が描いた『ママの似顔絵』が色々な規制に引っ掛かってモザイクをかけざるを得ない出来栄え,0
68k8ujzum,ybv4x6czd2.jpg,ひらたいらに3000点,0
rnyi3pknc,l7fyotdn44.jpg,叔父夫婦から「ゆうくん、明日クリスマスプレゼントもっていくからね！」の文章と共に写真が来たがやめてほしい,0
jnhssigc5,mmaxockvwr.jpg,残飯だけで一皿出来ちまったぜ！,0
gikjkjqjc,1tlofh21rt.jpg,天井に挟まったバスケットボールをバレーボールで落としたら今度はバレーボールが挟まりまたバスケットボールで…を延々繰り返す,1
9ohsybxo2,xpisgf4e0y.jpg,カウンターが空いてるのに1人でテーブル席に座ってメニューを見ている客に無言の圧力をかける家族,1
9lrwscea1,9zhj46cqow.jpg,毎朝耳から取れるんですよ、いかがです？,0
ibsdpkqwm,xwnvuepnxd.jpg,ううん、今来たとこ。,1
8ioqateaq,kbrxjipjh6.jpg,なんか立ち方にイラッときたので、背中に向けて全力で叩き込む,0
rxcjddacp,xlzvqc3gjy.jpg,パパには血まみれで青白い顔をした女の子が見えないらしい,1
iuqpsad1a,zz7rhtthvp.jpg,武井壮に見つかった。妻と娘に愛していると伝えてくれ。,1
zubniavaa,e64au1gfxb.jpg,だからメイス・ウィンドゥじゃねーよ！,0
x7uenhxex,k5rpmq1lie.jpg,チチ離れをしているのかしてないのかドッチナンダヨ！,0
rlrdktljs,hqvwwlkxww.jpg,三次会までは覚えてるんだけど………,0
idxwm19sa,pt01bbsvfw.jpg,おじいちゃんの火葬をしてみんな悲しんでる最中、なぜか一人だけ笑っていたお婆ちゃんの顔を僕は一生忘れないだろう,1
codeono88,f4zjet4t3n.jpg,なんで蛍光ペンで履歴書書いてきたん？,1
manrppbgr,tpckf2j6ic.jpg,白いモビルスーツが勝つわ,1
8akerryvn,iod7t14ojl.jpg,壊れたルンバは水に入れると元気になりますよ？,0
puxrd4q1n,q6caq5qqpi.jpg,やべっ！先生が見回りに来たぞっ！,1
5psxitxbi,mdax53sfwy.jpg,オーシット！俺以外の車が逆走してやがる！,0
dkovbxy1f,wwppwd39mm.jpg,それでは聞いて下さい「誰か止まって！」,0
geelww9uo,svxknbiqzv.jpg,「わーい！財布が帰ってきた〜！」,1
gkha2egzc,ickbzq0ext.jpg,え、あなたサンタなの…？,0
4a6r7ruel,cenbe0l6x5.jpg,｢大輔さん、最近チキり続きですもんね♪｣,0
9mnha7a2l,jxaqrnuulh.jpg,前髪切りすぎた,1
oauk1ylmm,tuq2bkzybi.jpg,チャッキーが起きたから寝たふり寝たふり,0
t8cslnp9q,llqry2ewxt.jpg,友人スピーチのメモを忘れたので「なんて日だ！」だけで最後までゴリ押しする,0
adc8opi0h,egsh37na9v.jpg,5年ニートの俺を ついにキレた母が布団圧縮機ごと押入れに閉じ込めた。,1
fadfmws4z,bwn7jc4wt2.jpg,「ジャ〜ン」『おぉ〜！！』,0
up2hj74wm,xwdwnkjabr.jpg,心の綺麗な人だけに見えるカルピスソーダの妖精,1
moeh2rnqc,getpk7zs6e.jpg,「チェッ！アイツ睡眠薬飲んだぞ！さっさと帰ろうぜ！！」,1
izbpnyct0,65jsw7xx86.jpg,部長が石頭とは聞いていたが、ビジュアル的とは思わなかった。,1
atmw5fp0x,6qtrofuxst.jpg,ハッハッハ、君は首席で人生を卒業したいようだね,1
yrvoauvmc,bhiskgdqvg.jpg,また教官のアキラ100%芸が失敗した,1
g7mzdf2j8,kmlsn24kvf.jpg,校長,0
hnwja1jql,fzybbhigxg.jpg,自分には見えない何かが見えている姉に恐怖,0
ouubvhev2,egk2n8nbb8.jpg,体育館が狭いのでバスケ部バレー部ジャンケン部がよくぶつかる,1
p7jcnvbal,lwjhuqzw0w.jpg,まず始めに私のし_りがめちゃくちゃでかく見える事についてお話ししていきたいと思います。,1
mv1lo5o9r,izatkh4xbr.jpg,人生をミキシングして欲しい,0
yk2gf0zyc,gwuw9fmpmp.jpg,昨日共にアツイ夜を過ごした女性を自慢するボブとその女性の特徴が自分の女房と完全一致していて気が気でないヘンリー,1
hkdwmhbvk,mnfalvzmif.jpg,マッスルミュージカルinインド,0
aazuiiv7v,cnscyqyelp.jpg,真面目な話のときはエクボを隠す,0
ufvr5gfcw,wxy48fmv1t.jpg,世界を守るときはダラダラ動く兵士たちが、今日はテキパキと動いている…作戦名が「リア充爆破計画」だからか…,1
q4dlmlvkm,1ehqgvrfr7.jpg,ハァハァハァ・・・ネコになる夢見た,1
cttjmaeye,yzaw2jivlz.jpg,マダタスカル,1
dbomtcpou,xy7nhu79hq.jpg,バルスって言われた時には終わったと思いましたね,1
ntx6eyrxu,vb0lxtr8ot.jpg,踏んだら痛い細菌ランキング,1
trvquhyet,bqem1muvrw.jpg,「空を見ろ！」「あれはなんだ？」「飛行機だ」「鳥よ」「いや、スーパーマ…ヘリだ」「うん、ヘリね」,0
l45bw6jb0,w3vy9kbder.jpg,ゴボウ部に入って半年経つが、いまだに何をする部かわからない,1
ka04rah4s,2s6egrlrzw.jpg,もう勝ち目がないので相手監督めがけて思いきる,1
8mjslv9hm,ylirlx9rqt.jpg,「そんな客、屁 ～こいといたれやあぁ～～!!」「...う、うん...」,0
ulzncjmqy,7gya9r20dk.jpg,アイーン！,0
jne4ye8pq,a9eggmm89j.jpg,なんか忘れてんだよなぁ,1
hjgj67kz4,twhvit4zin.jpg,「こりゃ、うちの親父も長くないな・・」,0
oqfwlbyxw,ciwswhnln9.jpg,あれ？ページが・・遅れて・・めくられて・・いくよ。,0
zm2f51vyw,azselygwkw.jpg,凍えている所を助けてくれた人をダースベーダーと間違い死を覚悟したけど・・いい人だった・・,1
elbwksq3s,jcceaeyfla.jpg,ここならあの丸い円盤もこれまい,1
gwva4jhja,qlcsjqcs7m.jpg,こいつは蝉マッスル。主にスポーツジム周辺に生息する。ストイックな生活で赤身の肉を好む。夏になると『ムキムキ』と鳴く,1
bl5wqlqq5,djk3cp8lry.jpg,花よりスケブラに目がいった人☆３つ。,1
wbjlfvuqy,1scnqqzhvg.jpg,ごめんなさい、これは剛毛コンパなの…。,1
mmbu7pi5w,gv1rxdy81r.jpg,キュんっ…♥︎こんな気持ち何年ぶりかしら…恋だわ！,0
rdlcvecj7,lffp1nxc5o.jpg,いいか、玉手箱貰っても開けるなよ,0
g6c3yvhzh,yeew0tz4lj.jpg,DASH島で、TOKIOが次に作るのは？！,0
xxzkactfi,axk6nsq11a.jpg,赤いタイツに黒ブーツ。赤いタイツに黒ブーツ。この世のものとは思えぬ絶景！うわああああ・・・そうだ、京都行こう。,0
uwnufnjkg,y72ma6tm3l.jpg,まだ首が座ってない,1
rswnunuin,hgnkyniljo.jpg,これっくらいのお弁当箱に･･･,0
srupjbjn4,lkwugiduwy.jpg,トッピング何にする？,0
jgpjcubmo,4r7pvv33qg.jpg,こうしとかないと四国がどっかに流れて行く,1
2rqsfefvl,gpq2mza3yi.jpg,「ボケて世界大会、ｽべッたら即退出」で開始５分、早速一人目の犠牲者が出た,0
yasdfyhsc,jk0mmjmkwz.jpg,流しそうめんの一番上で嫌がらせをする,1
hhejmroyu,jqlfnizphn.jpg,晴れなかった場合はこう,0
pnv2axhjh,y4gfcov9fc.jpg,ヴォーカルからキーボードのリズムがズレてると言われた,0
zn2zzebqq,edqbktv8nw.jpg,今夜、22時、ヒルトンホテル205号室で待ってる,0
geqiwowhf,bnalbvkce4.jpg,校長の話が長いのでアストロンでやりすごす,0
zw36hco8z,sr6nmyur6i.jpg,ヒモ引っ張ったら照明が落ちてきた,0
uc6lflmfv,llzeexm0sg.jpg,この煮物おいしいねぇ豊田さん。,1
6sbvqjo3r,mgmjianoc6.jpg,色んなスポンサーを背負っている風なバッタもんTシャツを華麗に着こなす,0
ww3x0iuzt,zvk3jdby16.jpg,「おまえ人にぶつかっといてシルバっくれてんじゃねーよ」「銅もすみません」,1
kpdrzt2c4,eulyuqvfsq.jpg,ピノは！ピノはどこじゃあ！,1
edhtr6x4l,guqvnxb4sl.jpg,海で無くした父親のカツラが水族館で展示されていた,1
c5fpbiukb,ju2xqc6ieo.jpg,まだ温かいな・・・。犯人はそう遠くへは行ってないはずだ！追え！俺はちょっとここで丸まってくから！,1
cz46exods,skvfqpi6ny.jpg,俺には分かる。こいつは魔性のネコだ。,0
ji7rm5us9,l5xttp8c5l.jpg,それで隠れたつもり？,0
jduk24xxm,oc27wwrseh.jpg,プレゼンターの帽子に質問が集中して盛り上がったが会議は中身のないものになった。,1
wfntsmsgl,reyxejsydu.jpg,年齢だけで老いた人間だと判断しないでほしい。私はまだまだ気力も充実しているし、髪だって十分にある。,1
vimgatnbc,zodinml9fj.jpg,怖いおばさんだと思ってたがよく見たら母だった,1
4w9aywz8w,ecuvwertzh.jpg,みんながゴスペルやってるわけじゃないのよ,1
iypdckr2e,pxmdrkgbga.jpg,これっくらいの～♪お弁当箱に～,0
uj9is1eno,upihnzszdd.jpg,ロウソクの本数がふざけているのかとうるさい。,0
dtbjb0c6z,ebojj1ra7p.jpg,ブレーキが壊れてるので、飛び降りて止める,0
q52mt1feq,117trefl3z.jpg,いい？『お腹がすいたからこれ、欲しい...パパもママもお星様になっちゃったんだ。僕は孤独なんだ』て目を潤ませるのよ,0
doc8glg9h,gwlj2arnqb.jpg,ゲームをやろうとスマホを横向きに持っただけの人と撮ってもらえると勘違いした人達,1
4xkmvm1g7,enagvtivmi.jpg,たけのこの里のチョコを剥がして食べてたら「ばれた！」みたいな顔してる奴が出てきた,1
geyoqkh0m,zagfnrhdjz.jpg,3人で謝りに来たが絶対に許したくない,1
mm9nbojnr,ihfvtzwjkm.jpg,森の妖精を釣るらしい,0
pyf41oepo,9560enldqx.jpg,UFOにさらわれそうなのでバイクごとで乗り込んで暴れまわってやる事にする,1
4nzcg1jkp,sebg6yzdpg.jpg,吉田沙保里の握手会から初めての生還した人類,0
atuho8xla,ahsuk2yxdu.jpg,時計の外はこんなにも広い世界があったんだなぁ…,1
ezqepat4u,nmbtogbytt.jpg,先生～ニンニク卵黄はおやつに入りますか？,0
f4orw9yav,imflewgojs.jpg,少しはやる気を見せろ❗️,1
dk7azvgyu,nspqusgqiq.jpg,ほほう、今日はこの街をお散歩ですか、漣さん。,0
e2bzpwrik,hd405sdgot.jpg,イタズラで椅子に置いた『天狗のお面』が根元まで,0
gwyfaqexh,hronfmpndb.jpg,ご本人登場２秒前,0
fzb4wq9w6,ywevxliwci.jpg,ふんばる人,0
qdokphtdq,2sigxzsil2.jpg,「ラン♪ランララランランラン♪」,1
ztua8d8vm,v1th9zrr9p.jpg,島崎和歌子風クレーマー,0
hdtmyu1jg,yfk4evogvy.jpg,健康診断の時は問題なかったよ,0
xfcrfoqzd,jt2clo0uu2.jpg,妻の北斗晶が言葉の乱暴でご迷惑掛けました。ささきけんすけです,0
el8tmean5,ou6g38hl4i.jpg,ホワイ、はぁはぁ、ジャパニーズ、はぁはぁ、ピーポー,0
daommmula,vzhb5rj3vk.jpg,トトロいたもん,0
jfav9oblt,jts2smmqbf.jpg,ここで100回でんぐり返ししたら、その綿飴くれる？,0
c2btnzmuk,x9khwgvg01.jpg,「そこの君！吹奏楽部入らない？」,1
gqjhqil8a,soghtznbuk.jpg,天然のトッポ,1
8zxrfheav,5hgllspktk.jpg,「海のバカヤロー!」って叫んだら『意外と東大理一出身ですけどね』と言われ、まったく最近の若い海は…と時代を嘆く,1
eprfzgczb,hkeknmjqwv.jpg,遂に回転寿司もここまで来たか,0
ff8pyjerk,z0pwd8xk9p.jpg,シカセンベイ？もうあきたわ,0
qw8hl7zr8,wf8hizetju.jpg,「ちょ！何であんたがその写真持ってんのよ！！あぁぁ！！！」,0
1lcgbbrdm,y40bfpwqmj.jpg,話の長い伊藤への伊藤巻き巻きが今日も冴え渡る,1
gl77tsq41,a943cvwqvt.jpg,悪い魔女に姿を変えられた勉三さん,0
wysdemkyz,yw5iyi3bc4.jpg,おい！嘘つくなや！いくら群馬や言うても、牛の頭した奴襲ってくる訳あらへんやろ！,1
wydj1hxe2,va5guvdr4g.jpg,池の鯉にアソコを吸わせながら「人間って弱いよね」という名言を残した校長は、警察に連れていかれた,1
1lztdu3zy,e1fbwwbt57.jpg,1534015251434185 25236123324125457511434151,1
coahmu42r,qfjshfesbr.jpg,避難訓練の開始は校長の   『火事だあぁーー！』,1
opum6dcf4,zmzmlfn3ad.jpg,靴下に隠した千円札はカツアゲされたが、皮下組織に融合させた紫キャベツの漬け物は死守した,1
dhnjy8hiq,trjwijvbtf.jpg,だれだよ、こんな所にたくあん巻いたの…俺の大好きなたくあん巻いたの誰だよ。やめろ下顎！かぶりつこうとするんじゃない！！,1
gzsdtkg7q,hezxzj33vi.jpg,課金してSRネクタイとSR靴下を手に入れた。,0
hgq6fe3le,rjdk0hudcf.jpg,戦場に来て3ヶ月。玄関に鍵をかけ忘れた事に気づく。,1
c17jb8f3l,xkzb3muloh.jpg,あなた、ズラでしょう,0
0ofjou6w2,qzadwfezeh.jpg,女湯をのぞきに向かう男子,1
chtmucj55,430z7lka0q.jpg,今から弟に垂直落下式ブレンバスターかけまーす,0
k7aezxuzc,yl677htlce.jpg,昔の浜田の絵を飾る店を任されているウッキーさん　グッドモーニング！,0
jl2oxmbuw,ftjlzkmtxv.jpg,さっき孫にやったヴェルタースオリジナルが地面に転がってた,1
idb6tehkn,j7ylvo705m.jpg,鳴き声は聞こえるんやけどなぁ。。。,1
vw5iufl9w,oypnzs3wb2.jpg,後の風船太郎である,0
0fztrwfvm,uqlchjzy8o.jpg,学校最後の授業参観、母は伝説になった,1
1xwcgtocj,iw7vlpi5ne.jpg,ポケモンGO中,0
zl9ercygn,5cvlj5mlle.jpg,友人の「ひとくち、ちょうだい」の量が、尋常じゃなくて友情にヒビが入るレベル,1
roxbtu7id,ifyij6magj.jpg,「おやじの野郎やーっぱ本棚の裏に隠してやがったか…」,0
li5cynbug,8zqu1g2sch.jpg,景色撮ってるのに知らない奴がカメラ目線で入ってくる,0
9px6k1pcf,hvyqyakvqd.jpg,あなた達って本当に編隊ね！,0
jvoqosmqf,mptyjkbrr2.jpg,前足と言い張るので仕方ない,1
7oetuw4pc,id1sirtazd.jpg,『腕に正答を書いて試験官に「これタトゥーなんで」って言い張る作戦』が成功したことが衝撃的すぎてテストに全く集中できない,1
gqewjlu37,dn3nbjt4dl.jpg,男根三兄弟,0
3k85gagj6,vpn1qko26m.jpg,暗記パンの限界にたどり着いた,0
dbkjbiwx1,rovikgdudm.jpg,線路を徘徊中通りすがりの美川憲一に「もっと端っこ歩きなさいよ」と叱られるシーンが、本当に『永遠の0』に使われるか不安,0
5koebnnsu,jpbtsfs5i5.jpg,秩序を乱したこの国に今必要なもの。それは、ささやかな規律。つまり、もっと「小っちゃく前ならえ」の精神ではないでしょうか？,0
emhu1yahi,j8o5bgucys.jpg,「えっ？い、いくらで買ったって？」『15万、いい品でしょ？』（ダイソーにあるやんこれ）（ダイソーにあるやんこれ）,0
gr7bruucy,gdcs9cugo6.jpg,ワタシ!!デヴィ・スカルノ!!,0
ays85otnh,jio2gk5ttg.jpg,マイクを持つたびに演奏中止になる,0
z8jn5sbll,qfizdtlovk.jpg,眠れないので羊を数えてたら、500あたりで牧場主らしいのが飛んできた。,1
zg7iagesm,mufrwcdgy8.jpg,おいお前ら、そろそろジョージ先生を許してやってくれ。もう3時間も正座させられてるぞ。,1
j7idhrxuy,46brxtzej5.jpg,三浦雄一郎,0
qkhpz4x5l,d7nrotj08w.jpg,月に変わってのお仕置きがなかなか効く,0
0w8iad3mm,xcjzveonso.jpg,標識のバイトの帰り,1
ybllnbsfh,jcetr902ta.jpg,今どこ読んでんの？,1
p9xjqopwh,xspwgh1r0s.jpg,修造が本気出した,0
ijkeu8ovx,wjpvh0ox3f.jpg,当社のシャンプーを使えば毛根は必ず復活します！,1
ffcmip2n4,fiv0pkghpj.jpg,１００円入れたけど全く動かず、愉快な音と共に首が伸びた。,1
lvwjlwqqh,lc7lnv3jxb.jpg,今年の東京マラソンはユニークなランナーが多数出場しております。注目はサングラスのコスプレを顔につけたニコラスさんです。,0
2x6wwpxbm,v0jylpbmks.jpg,こ、こんな私を我が子と呼んでくれるのですか？,1
jq2pqsltq,y93y1qbm7c.jpg,僕のスーパーカー(ト),0
9lzm1lwzw,by5dosjmjp.jpg,全て流されたが命はあった。今日から、ここから始めよう。,1
mpepjyywe,bd99iij9kg.jpg,彼氏が他の女とデートに来ているのを目撃した妹と、殴りかかるのをとめる姉,0
exvj3hlce,zeti29jzb5.jpg,歳をとって家庭人になったマリオだが、階段を登る時はなぜかドキドキする,1
j0wmdexea,5x5semi75q.jpg,「ハイオク満タン」,0
i8zof3ik4,ip8h2aktx9.jpg,ゲーム後半に出てくる色違いの敵キャラ。たぶん毒持ち,1
a3mz9indf,g5lgebdbht.jpg,映画のパンフレット見たら犯人書いてあった,1
gnxl4jmec,yijsf7pim7.jpg,大佐が掃除機かけ始めた。,1
hsqaxd8fh,fxar8ohz1f.jpg,あらやだ、翔ちゃん⁉︎大きくなったわね〜,1
kpf7ylp3b,cl89yu7ail.jpg,「見ろよ上のボケ」「私は好きよ」,1
mz6iwclfj,4ub54qedfm.jpg,ティンカーベルがグレた,1
pwred0d8p,eukjjeaki1.jpg,隣に座った女を口説くのに失敗すると、マスターにこんな顔される。,1
n4iq0ropb,o9gi53a2ku.jpg,あやとりが下手,1
hkipb5oj5,jbfkogrd3b.jpg,もう一回言わせて「あたしを　ドラえもんと　呼ぶな」いいわね？,1
po44qdiec,gbvahhvkmp.jpg,隠れ家的料理店が、ガチの隠れ家,0
k1awpnmxt,cqny9nkyzz.jpg,そろそろ解放されると思ったら大間違いだぞ吉澤ぁ‼,0
zo4iiv0ld,syk9xzdsq3.jpg,えっと…みんな英語なんだけど……俺生まれも育ちも世田谷なんだよなぁ,0
t39s3mwsw,yiucrcs0mj.jpg,｢ここ、私んち♪｣ の話題が今年に入ってもう７５回目,0
ttyhahyf4,ld6rfjhxmr.jpg,吉田沙保里が握ったおむすび,1
yyrxgr9iw,tcvudspjaf.jpg,トイレ行って帰ってきたら5点入れられてた,1
kyuryhyjl,m4wjuhvnmh.jpg,「お呼びですか？大尉」「今日で退官だからな。これ、お前が書いた反省文だ。ほら、これとこれなんか、コピペ丸出しだろ？」,0
tzt3xblyp,po6amtyuci.jpg,『三年目～の浮気ぐらい大目に見ろよ～』「開き直るその態度が気に入らないのよ～」『三年目～の＼ご飯よ～／「『にゃ～い』」,1
qzav2dxy0,bay9leqdwy.jpg,大阪のノリが通用しない,1
skb2nsudd,fmhgolpyub.jpg,決算月に課長と二人羽織して邪魔する常務,0
ozbiop2c0,gly3ga3vhd.jpg,本田？本田か？あ、本だ。本田？本田なのか！？あぁ本だ。ただの本田。多田野！？多田野と本田が！？あぁただの本だ。本田！？,1
a4k2cm15m,6xxfqkzxq1.jpg,「誰だよアタシをドリンクバーって呼んだの・・・」,1
i3b37lpig,fdibjm3d2k.jpg,「おか～さ～ん､トイレのドアにバァンって指挟んだー!」,0
hcd9wclfb,5aqbzg4gl1.jpg,しょっぺー！,0
ujprejp98,crksw5s5ej.jpg,門限の時間が近づいてるのに、アンコールが止まらない,1
rsr43j3qy,rmpczhw1rg.jpg,女性用更衣室にあった隠しカメラは君達のだね？校長は悲しい。ほら、ここを見なさい。蓋がついたままで全然録れてない。,1
1qbcwb6g8,ltc7w66bku.jpg,もう一度地理を勉強しましょう。皆さんが昨夜攻めたのはインドです。目標はインドネシアです。復唱して下さい,1
d19b1s30h,iiunpzv2id.jpg,パプアニューギニアの髭剃りがユニーク,0
2pttdqyea,zhpmzwvitd.jpg,襲撃拠点の一つに元カレの家を追加しておく,1
sjd7bycun,dpxoibzb97.jpg,はあ… あんまりいい理科室の求人案内きてないなあ…,1
sgywlrk6w,zjhplnpl6k.jpg,一緒に飼われてる犬が「きょうのわんこ」に出ていた,1
okqw85iae,kh8oziqxqv.jpg,電車で隣の人が寝てしまったので、起こさないように帰ることにした,1
phf22iusm,63eco0jlks.jpg,(このガキｪ・・・画鋲を仕込んでやがった・・・),1
ujkyhlsfw,xjvarwgbak.jpg,急患だ！,1
9ttw7ycrv,d60uutsrln.jpg,「この格好で、この格好で来てくれたんだよ」「いや、,0
z8re1im6y,p7npm7u0rr.jpg,洗濯機を上から見たところ,0
bep6btrzz,60ocsmutki.jpg,毎晩両親の寝室を訪れ、『プレステ・・・プレステ・・・サンタさん・・・プレステ・・・』とささやきながら踊る子供,0
rlvvbt16r,iagm4mawur.jpg,多くの廃人を産んだ古代兵器,1
m4xxbaneh,0ea5vglnrd.jpg,ジィちゃんが三途の川をアクティブに攻めて実家に帰ってきた,1
g3uurkbeq,hnibfruwij.jpg,若さゆえの髪で遊べる余裕,0
7ejwql4xe,5klloe2qbj.jpg,「見て！生きてる！まだ生きてる！」としらすを踊り食いしてるところを見せてくる,1
7tybybzfe,r55thqrg3x.jpg,農協の者ですが,0
krr8e6bhg,wuroeijwfj.jpg,就寝前の読み聞かせ、桃太郎完全版が白熱のクライマックスに突入,1
